TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
23,22,Jigsaw,LGF,"$94,449",-42.1%,181,-76,$522,"$38,001,078",$10,8
24,25,Geostorm,WB,"$85,544",-40.7%,161,-45,$531,"$33,384,189",$120,9
25,23,Loving Vincent,Good Deed,"$79,540",-47.6%,82,-63,$970,"$5,969,959",-,13
26,18,The Polar Express (2017 re-release),WB,"$78,336",-71.1%,-,-,n/a,"$721,156",-,5
27,19,Blade Runner 2049,WB,"$74,827",-71.7%,121,-267,$618,"$91,460,081",$150,11
28,N,The Thousand Faces Of Dunjia,WGUSA,"$57,837",-,27,-,"$2,142","$57,837",-,1
29,29,The Florida Project,A24,"$55,563",-37.9%,66,-35,$842,"$5,131,300",-,11
30,26,My Friend Dahmer,FR,"$42,406",-67.3%,40,-70,"$1,060","$1,247,398",-,7
31,21,The Mountain Between Us,Fox,"$38,802",-84.2%,112,-423,$346,"$30,327,627",$35,11
32,35,Despicable Me 3,Uni.,"$38,285",-23.1%,109,-34,$351,"$264,597,815",$80,25
33,33,The Foreigner,STX,"$35,962",-40.9%,93,-37,$387,"$34,372,232",$35,10
34,34,The Square,Magn.,"$33,507",-38.8%,41,-16,$817,"$1,119,282",-,8
35,37,Jane (2017),Abr.,"$27,423",-41.4%,27,-15,"$1,016","$1,376,518",-,9
36,38,Kingsman: The Golden Circle,Fox,"$25,877",-44.7%,92,-44,$281,"$100,180,164",$104,13
37,41,The Swindlers,WGUSA,"$21,995",-48.9%,9,-10,"$2,444","$222,360",-,3
38,43,The Other Side of Hope,Jan.,"$21,586",-32.4%,11,+1,"$1,962","$97,109",-,3
39,40,Victoria and Abdul,Focus,"$21,400",-52.9%,56,-48,$382,"$22,179,115",-,13
41,55,A Beautiful Planet,Imax,"$18,955",+38.1%,17,+4,"$1,115","$12,809,966",-,86
40,39,Only The Brave,Sony,"$18,955",-58.3%,60,-40,$316,"$18,062,909",$38,9
42,50,1945,Men.,"$18,201",-9.4%,11,-2,"$1,655","$209,477",-,7
43,45,Tom of Finland,KL,"$17,310",-39.8%,8,-4,"$2,164","$293,946",-,10
44,28,Marshall,ORF,"$16,922",-81.5%,71,-270,$238,"$9,426,535",$12,10
45,54,God's Own Country,Orion,"$14,726",+6.3%,6,-5,"$2,454","$296,197",-,8
46,51,BOMBSHELL: The Hedy Lamarr Story,Zeit.,"$13,571",-26.0%,8,+6,"$1,696","$108,807",-,4
47,49,The Breadwinner,GK,"$12,713",-40.2%,28,-10,$454,"$188,484",-,5
48,48,The Killing of a Sacred Deer,A24,"$11,855",-46.4%,23,-18,$515,"$2,273,300",-,9
49,46,Faces Places,Cohen,"$11,613",-57.2%,9,-7,"$1,290","$566,116",-,11
50,53,Big Sonia,Argo.,"$10,586",-35.7%,4,+1,"$2,647","$73,972",-,5
51,36,Last Flag Flying,LGF,"$9,607",-79.8%,18,-67,$534,"$960,320",-,7
52,64,Let there be Light,ADC,"$9,280",+101.4%,32,-64,$290,"$7,195,323",-,8
53,47,Novitiate,SPC,"$8,912",-62.5%,16,-74,$557,"$556,547",-,8
54,62,Human Flow,Magn.,"$7,597",+51.4%,9,+1,$844,"$520,609",-,10
55,60,LBJ,Electric,"$6,526",-,6,-7,"$1,088","$2,468,683",-,7
56,52,Thelma,Orch.,"$6,433",-61.6%,21,-18,$306,"$124,662",-,6
57,N,Birdboy: The Forgotten Children,GK,"$5,849",-,4,-,"$1,462","$5,849",-,1
58,N,Permanent,Magn.,"$5,722",-,8,-,$715,"$5,722",-,1
59,N,The Ballad of Lefty Brown,A24,"$5,559",-,2,-,"$2,780","$5,559",-,1
60,59,Quest (2017),FRun,"$4,628",-29.8%,3,+1,"$1,543","$26,786",-,3
61,57,Goodbye Christopher Robin,FoxS,"$4,332",-40.6%,15,-4,$289,"$1,732,264",-,10
62,56,Battle of the Sexes,FoxS,"$4,135",-50.7%,12,-8,$345,"$12,634,281",-,13
63,93,Rebels on Pointe,Icar.,"$3,524",+625.1%,3,+2,"$1,175","$15,088",-,5
64,66,Island of Lemurs: Madagascar (IMAX),WB,"$3,401",-16.7%,3,-1,"$1,134","$11,022,302",-,194
65,67,Aida's Secrets,MBox,"$2,796",-22.8%,3,-2,$932,"$91,257",-,9
66,99,Born to Be Wild (IMAX),WB,"$2,276","+1,026.7%",6,-1,$379,"$25,616,797",-,350
67,N,Miss Kiet's Children,Icar.,"$2,035",-,2,-,"$1,018","$2,506",-,1
68,70,Hubble 3D,WB,"$1,810",-42.1%,5,+2,$362,"$51,953,159",-,405
69,63,Same Kind of Different as Me,PFR,"$1,754",-62.8%,7,-13,$251,"$6,359,589",-,9
70,78,BPM (Beats Per Minute),Orch.,"$1,590",-30.8%,1,-3,"$1,590","$89,842",-,9
71,-,Oro,Sony,"$1,548",-,1,-,"$1,548","$5,539",-,3
72,61,Naples '44,FRun,"$1,476",-72.6%,1,-1,"$1,476","$24,620",-,3
73,74,The Divine Order,Zeit.,"$1,401",-46.4%,4,-1,$350,"$46,021",-,8
74,92,On the Beach at Night Alone,CGld,"$1,284",+161.0%,2,+1,$642,"$29,095",-,5
75,72,Brotherhood of Blades 2: The Infernal Battlefield,WGUSA,$833,-68.9%,1,-,$833,"$13,773",-,3
76,75,Under the Sea 3D,WB,$716,-71.7%,4,-1,$179,"$35,663,255",-,462
77,96,Journey to the South Pacific,Imax,$694,+73.1%,1,-,$694,"$7,617,692",-,212
78,73,Lucky (2017),Magn.,$663,-74.7%,3,-4,$221,"$955,672",-,12
79,97,Felicite,Strand,$637,+69.0%,2,-,$319,"$8,387",-,8
80,102,The Paris Opera,FM,$437,+203.5%,2,+1,$219,"$50,990",-,9
81,68,Painted Woman,Amor,$408,-88.1%,1,-3,$408,"$10,298",-,6
82,-,Mansfield 66/67,FB,$348,-,1,-,$348,"$17,930",-,8
83,77,Shadowman,FM,$174,-92.8%,2,-2,$87,"$10,906",-,3
84,-,Bad Lucky Goat,FM,$157,-,1,-,$157,"$4,253",-,9
85,95,Tragedy Girls,G&S,$144,-64.1%,2,-1,$72,"$61,899",-,9
86,85,Chavela,MBox,$92,-92.2%,1,-1,$92,"$142,359",-,11
